"","V1","V2"
"174",2013-06-19,"0"
"175",2013-06-20,"0"
"176",2013-06-21,"0"
"177",2013-06-22,"15.6"
"178",2013-06-23,"0.1"
"179",2013-06-24,"13.1"
"180",2013-06-25,"20.1"
"181",2013-06-26,"5.2"
"182",2013-06-27,"0"
"183",2013-06-28,"0"
"184",2013-06-29,"0"
"185",2013-06-30,"0"
"187",2013-07-01,"0"
"188",2013-07-02,"0"
"189",2013-07-03,"0"
"190",2013-07-04,"0"
"191",2013-07-05,"0"
"192",2013-07-06,"0.05"
"193",2013-07-07,"0.3"
"194",2013-07-08,"0"
"195",2013-07-09,"0"
"196",2013-07-10,"0"
"197",2013-07-11,"0"
"198",2013-07-12,"0"
"199",2013-07-13,"118.4"
"200",2013-07-14,"23.2"
"201",2013-07-15,"6.1"
"202",2013-07-16,"0.6"
"203",2013-07-17,"0"
"204",2013-07-18,"22.8"
"205",2013-07-19,"180.9"
"206",2013-07-20,"0.4"
"207",2013-07-21,"0"
"208",2013-07-22,"0"
"209",2013-07-23,"0"
"210",2013-07-24,"0"
"211",2013-07-25,"0.1"
"212",2013-07-26,"2.8"
"213",2013-07-27,"0"
"214",2013-07-28,"0"
"215",2013-07-29,"0"
"216",2013-07-30,"0"
"217",2013-07-31,"0"
"218",2013-08-01,"0"
"219",2013-08-02,"24.7"
"220",2013-08-03,"0"
"221",2013-08-04,"0"
"222",2013-08-05,"0"
"223",2013-08-06,"0"
"224",2013-08-07,"0"
"225",2013-08-08,"0"
"226",2013-08-09,"0"
"227",2013-08-10,"0"
"228",2013-08-11,"0"
"229",2013-08-12,"0"
"230",2013-08-13,"0"
"231",2013-08-14,"25.6"
"232",2013-08-15,"3.5"
"233",2013-08-16,"0.5"
"234",2013-08-17,"0"
"235",2013-08-18,"0"
"236",2013-08-19,"0"
"237",2013-08-20,"0.5"
"238",2013-08-21,"14.1"
"239",2013-08-22,"7.3"
"240",2013-08-23,"29.1"
"241",2013-08-24,"16.1"
"242",2013-08-25,"0"
"243",2013-08-26,"0"
"244",2013-08-27,"0"
"245",2013-08-28,"0"
"246",2013-08-29,"14.4"
"247",2013-08-30,"9.2"
"248",2013-08-31,"36.9"
"249",2013-09-01,"0.4"
"250",2013-09-02,"1.9"
"251",2013-09-03,"0"
"252",2013-09-04,"0"
"253",2013-09-05,"0"
"254",2013-09-06,"0"
"255",2013-09-07,"0"
"256",2013-09-08,"0"
"257",2013-09-09,"0"
"258",2013-09-10,"0"
"259",2013-09-11,"0"
"260",2013-09-12,"0"
"261",2013-09-13,"3.0"
"262",2013-09-14,"6.0"
"263",2013-09-15,"0"
"264",2013-09-16,"0"
"265",2013-09-17,"0"
"266",2013-09-18,"0"
"267",2013-09-19,"0"
"268",2013-09-20,"0"
"269",2013-09-21,"0"
"270",2013-09-22,"16.4"
"271",2013-09-23,"0.2"
"272",2013-09-24,"0"
"273",2013-09-25,"0"
"274",2013-09-26,"0"
"275",2013-09-27,"0"
"276",2013-09-28,"0"
"277",2013-09-29,"0"
"278",2013-09-30,"0"
"280",2013-10-01,"0"
"281",2013-10-02,"0"
"282",2013-10-03,"0"
"283",2013-10-04,"0"
"284",2013-10-05,"0"
"285",2013-10-06,"0"
"286",2013-10-07,"0"
"287",2013-10-08,"0"
"288",2013-10-09,"3.9"
"289",2013-10-10,"0"
"290",2013-10-11,"0"
"291",2013-10-12,"0"
"292",2013-10-13,"0"
"293",2013-10-14,"0"
"294",2013-10-15,"0"
"295",2013-10-16,"0"
"296",2013-10-17,"0"
"297",2013-10-18,"0"
"298",2013-10-19,"0"
"299",2013-10-20,"0"
"300",2013-10-21,"0"
"301",2013-10-22,"0"
"302",2013-10-23,"0"
"303",2013-10-24,"0"
"304",2013-10-25,"0"
"305",2013-10-26,"0"
"306",2013-10-27,"0"
"307",2013-10-28,"0"
"308",2013-10-29,"0"
"309",2013-10-30,"0"
"310",2013-10-31,"0"
"311",2013-11-01,"0"
"312",2013-11-02,"0"
"313",2013-11-03,"12.2"
"314",2013-11-04,"0"
"315",2013-11-05,"0.05"
"316",2013-11-06,"0"
"317",2013-11-07,"0"
"318",2013-11-08,"0"
"319",2013-11-09,"0"
"320",2013-11-10,"0.1"
"321",2013-11-11,"0"
"322",2013-11-12,"0.7"
"323",2013-11-13,"0.4"
"324",2013-11-14,"0"
"325",2013-11-15,"0"
"326",2013-11-16,"0"
"327",2013-11-17,"0"
"328",2013-11-18,"0"
"329",2013-11-19,"0"
"330",2013-11-20,"0"
"331",2013-11-21,"0"
"332",2013-11-22,"0"
"333",2013-11-23,"0"
"334",2013-11-24,"34.5"
"335",2013-11-25,"0"
"336",2013-11-26,"0"
"337",2013-11-27,"0"
"338",2013-11-28,"0"
"339",2013-11-29,"0"
"340",2013-11-30,"0"
"342",2013-12-01,"0"
"343",2013-12-02,"0"
"344",2013-12-03,"0"
"345",2013-12-04,"0"
"346",2013-12-05,"0"
"347",2013-12-06,"0"
"348",2013-12-07,"0"
"349",2013-12-08,"0"
"350",2013-12-09,"0.1"
"351",2013-12-10,"0"
"352",2013-12-11,"0"
"353",2013-12-12,"0"
"354",2013-12-13,"0"
"355",2013-12-14,"3.1"
"356",2013-12-15,"21.8"
"357",2013-12-16,"13.1"
"358",2013-12-17,"16.8"
"359",2013-12-18,"0.4"
"360",2013-12-19,"0"
"361",2013-12-20,"0"
"362",2013-12-21,"0"
"363",2013-12-22,"0"
"364",2013-12-23,"0"
"365",2013-12-24,"0"
"366",2013-12-25,"0"
"367",2013-12-26,"0"
"368",2013-12-27,"0"
"369",2013-12-28,"0"
"370",2013-12-29,"0"
"371",2013-12-30,"0"
"372",2013-12-31,"0"
