"","V1","V2"
"296",2011-10-17,"0"
"297",2011-10-18,"0"
"298",2011-10-19,"0"
"299",2011-10-20,"0"
"300",2011-10-21,"0"
"301",2011-10-22,"0"
"302",2011-10-23,"0"
"303",2011-10-24,"0"
"304",2011-10-25,"0"
"305",2011-10-26,"0"
"306",2011-10-27,"0"
"307",2011-10-28,"0"
"308",2011-10-29,"0"
"309",2011-10-30,"0"
"310",2011-10-31,"0"
"311",2011-11-01,"0"
"312",2011-11-02,"0"
"313",2011-11-03,"0"
"314",2011-11-04,"0"
"315",2011-11-05,"0"
"316",2011-11-06,"0"
"317",2011-11-07,"3.5"
"318",2011-11-08,"13.2"
"319",2011-11-09,"24.6"
"320",2011-11-10,"13.1"
"321",2011-11-11,"0.05"
"322",2011-11-12,"1.2"
"323",2011-11-13,"0"
"324",2011-11-14,"0"
"325",2011-11-15,"0"
"326",2011-11-16,"0"
"327",2011-11-17,"2.5"
"328",2011-11-18,"105.1"
"329",2011-11-19,"4.7"
"330",2011-11-20,"0"
"331",2011-11-21,"0"
"332",2011-11-22,"0"
"333",2011-11-23,"0"
"334",2011-11-24,"0"
"335",2011-11-25,"0"
"336",2011-11-26,"0"
"337",2011-11-27,"0"
"338",2011-11-28,"0"
"339",2011-11-29,"0"
"340",2011-11-30,"0"
"342",2011-12-01,"0"
"343",2011-12-02,"0"
"344",2011-12-03,"0"
"345",2011-12-04,"0"
"346",2011-12-05,"0"
"347",2011-12-06,"0.05"
"348",2011-12-07,"0"
"349",2011-12-08,"0"
"350",2011-12-09,"0.05"
"351",2011-12-10,"0"
"352",2011-12-11,"0"
"353",2011-12-12,"0"
"354",2011-12-13,"0"
"355",2011-12-14,"0"
"356",2011-12-15,"0"
"357",2011-12-16,"0"
"358",2011-12-17,"0"
"359",2011-12-18,"0"
"360",2011-12-19,"0"
"361",2011-12-20,"0"
"362",2011-12-21,"0"
"363",2011-12-22,"0"
"364",2011-12-23,"0"
"365",2011-12-24,"0"
"366",2011-12-25,"0"
"367",2011-12-26,"0"
"368",2011-12-27,"0"
"369",2011-12-28,"0"
"370",2011-12-29,"0"
"371",2011-12-30,"1.0"
"372",2011-12-31,"0"
